timestamp,open,high,low,close,volume,utc,hora,lagna_long,lagna_sign,lagna_nakshatra,lagna_house,moon_long,moon_sign,nakshatra,moon_house,lagna_house_change_5m,moon_house_change_5m,solar_arc,prog_lagna_long,prog_lagna_house,lunar_return,rahu_long,ketu_long,node_hits_lagna,sun_long,sun_cusp_cross,sun_house,sun_house_change_5m,sun_sign,sun_nakshatra,moon_cusp_cross,moon_nakshatra,mercury_long,mercury_cusp_cross,mercury_house,mercury_house_change_5m,mercury_sign,mercury_nakshatra,venus_long,venus_cusp_cross,venus_house,venus_house_change_5m,venus_sign,venus_nakshatra,mars_long,mars_cusp_cross,mars_house,mars_house_change_5m,mars_sign,mars_nakshatra,jupiter_long,jupiter_cusp_cross,jupiter_house,jupiter_house_change_5m,jupiter_sign,jupiter_nakshatra,saturn_long,saturn_cusp_cross,saturn_house,saturn_house_change_5m,saturn_sign,saturn_nakshatra,uranus_long,uranus_cusp_cross,uranus_house,uranus_house_change_5m,uranus_sign,uranus_nakshatra,neptune_long,neptune_cusp_cross,neptune_house,neptune_house_change_5m,neptune_sign,neptune_nakshatra,pluto_long,pluto_cusp_cross,pluto_house,pluto_house_change_5m,pluto_sign,pluto_nakshatra,any_cusp_cross
2023-02-03 13:30:00-05:00,309.2,309.2,306.01,306.8,1152799,2023-02-03 18:30:00+00:00,Venus,64.96790714894142,Gemini,Mrigashirsha,1,88.92667743385844,Gemini,Punarvasu,2,False,False,324.65650150895937,3.279001508959368,3,False,14.417759141385432,194.41775914138543,False,290.6531607627935,False,9,False,Capricorn,Shravana,False,Punarvasu,266.1003786762309,False,8,False,Sagittarius,Purva Ashadha,315.52962205359125,False,10,False,Aquarius,Shatabhisha,46.901281986832885,False,1,False,Taurus,Rohini,342.5817093840712,False,11,False,Pisces,Uttara Bhadrapada,302.1811293353117,False,10,False,Aquarius,Dhanishta,21.00186072903187,False,12,False,Aries,Bharani,329.6830254993551,False,10,True,Aquarius,Purva Bhadrapada,274.7527703385204,False,8,True,Capricorn,Uttara Ashadha,False
2023-02-06 13:00:00-05:00,303.3,306.409,302.3185,303.75,127684,2023-02-06 18:00:00+00:00,Mercury,60.68020008952459,Gemini,Mrigashirsha,1,124.38519037016499,Leo,Magha,4,False,True,327.69749467188615,6.31999467188615,4,False,14.26000092082495,194.26000092082495,False,293.6727747958616,False,9,False,Capricorn,Dhanishta,False,Magha,269.7544811289257,False,8,False,Sagittarius,Uttara Ashadha,319.22484181563806,False,10,False,Aquarius,Shatabhisha,47.64355814963862,False,1,False,Taurus,Rohini,343.1619689081621,False,11,False,Pisces,Uttara Bhadrapada,302.53764776823084,False,10,False,Aquarius,Dhanishta,21.036603655166203,False,12,False,Aries,Bharani,329.77695172178676,False,11,True,Aquarius,Purva Bhadrapada,274.8468097186541,False,9,True,Capricorn,Uttara Ashadha,False
2023-02-09 13:00:00-05:00,307.99,308.51,304.598,307.62,84182,2023-02-09 18:00:00+00:00,Saturn,63.4751671138244,Gemini,Mrigashirsha,1,160.71355987609326,Virgo,Hasta,5,False,True,330.73552976478686,9.358029764786863,6,False,14.10113949592494,194.10113949592494,False,296.710572284093,False,9,False,Capricorn,Dhanishta,False,Hasta,273.66404222271785,False,8,False,Capricorn,Uttara Ashadha,322.940512122065,False,10,False,Aquarius,Purva Bhadrapada,48.46153446583587,False,1,False,Taurus,Rohini,343.7596617931524,False,11,False,Pisces,Uttara Bhadrapada,302.8983167640718,False,10,False,Aquarius,Dhanishta,21.079196487645312,False,12,False,Aries,Bharani,329.87425526164066,False,11,False,Aquarius,Purva Bhadrapada,274.94009961911206,False,8,True,Capricorn,Uttara Ashadha,False
2023-02-10 13:00:00-05:00,298.53,302.2,297.93,298.57,168357,2023-02-10 18:00:00+00:00,Sun,64.39284911512539,Gemini,Mrigashirsha,1,173.09693872587545,Virgo,Hasta,5,False,False,331.74758714334513,10.370087143345131,6,False,14.048185687624937,194.04818568762494,False,297.7225549913621,False,9,False,Capricorn,Dhanishta,False,Hasta,275.0117261980694,False,8,False,Capricorn,Uttara Ashadha,324.17785375383636,False,10,False,Aquarius,Purva Bhadrapada,48.74907632821062,False,1,False,Taurus,Rohini,343.96176629466186,False,11,False,Pisces,Uttara Bhadrapada,303.01884148534384,False,10,False,Aquarius,Dhanishta,21.095090271845443,False,12,False,Aries,Bharani,329.9072768453494,False,11,False,Aquarius,Purva Bhadrapada,274.9708641117859,False,8,False,Capricorn,Uttara Ashadha,False
2023-02-13 13:00:00-05:00,301.08,301.85,298.33,301.46,105492,2023-02-13 18:00:00+00:00,Mercury,67.10719941758538,Gemini,Ardra,1,211.78188997724462,Scorpio,Vishakha,6,False,True,334.7820120441236,13.404512044123578,7,False,13.88932426272504,193.88932426272504,False,300.75676510676215,False,9,False,Aquarius,Dhanishta,False,Vishakha,279.17408376918894,False,8,False,Capricorn,Uttara Ashadha,327.88622690842726,False,10,False,Aquarius,Purva Bhadrapada,49.65408709616369,False,1,False,Taurus,Rohini,344.5764156127031,False,11,False,Pisces,Uttara Bhadrapada,303.38114603533415,False,10,False,Aquarius,Dhanishta,21.147886098909865,False,12,False,Aries,Bharani,330.00807204596396,False,10,True,Pisces,Purva Bhadrapada,275.0621344963989,False,8,False,Capricorn,Uttara Ashadha,False
2023-02-14 13:30:00-05:00,305.38,308.0,302.58,306.33,1767000,2023-02-14 18:30:00+00:00,Mars,74.6354519037313,Gemini,Ardra,2,225.67635956344552,Scorpio,Anuradha,6,True,False,335.79291694488256,14.415416944882566,8,False,13.835267250085394,193.8352672500854,False,301.78865393579497,False,9,False,Aquarius,Dhanishta,False,Anuradha,280.62870270967517,False,8,False,Capricorn,Shravana,329.1468444242723,False,10,False,Aquarius,Purva Bhadrapada,49.97602480568598,False,12,True,Taurus,Rohini,344.78834415566024,False,11,False,Pisces,Uttara Bhadrapada,303.504629498954,False,9,True,Aquarius,Dhanishta,21.167600727435797,False,12,False,Aries,Bharani,330.0429485615681,False,10,False,Pisces,Purva Bhadrapada,275.0928292339933,False,8,False,Capricorn,Uttara Ashadha,False
2023-02-16 21:00:00-05:00,303.28,309.2121,302.94,303.21,627846,2023-02-17 02:00:00+00:00,Mars,165.9667340460439,Virgo,Hasta,5,258.8002734001326,Sagittarius,Purva Ashadha,4,True,True,338.8238052055152,17.446305205515216,9,False,13.712811568391658,193.71281156839166,False,304.1250264722008,False,6,True,Aquarius,Dhanishta,False,Purva Ashadha,283.9912387801895,False,5,True,Capricorn,Shravana,332.00007420738046,False,7,True,Pisces,Purva Bhadrapada,50.73039787667851,False,9,True,Taurus,Rohini,345.2734206842616,False,7,True,Pisces,Uttara Bhadrapada,303.78446814474444,False,6,True,Aquarius,Dhanishta,21.215499449577784,False,8,True,Aries,Bharani,330.122961874504,False,6,True,Pisces,Purva Bhadrapada,275.16160645370354,False,5,True,Capricorn,Uttara Ashadha,False
2023-02-16 21:25:00-05:00,302.84,307.84,302.68,302.68,133776,2023-02-17 02:25:00+00:00,Mars,170.92764335783124,Virgo,Hasta,5,259.0571126417401,Sagittarius,Purva Ashadha,4,False,False,338.8238052055152,17.446305205515216,9,False,13.711892231441993,193.711892231442,False,304.1425601538845,False,5,True,Aquarius,Dhanishta,False,Purva Ashadha,284.01682731697497,False,5,False,Capricorn,Shravana,332.02148149692107,False,6,True,Pisces,Purva Bhadrapada,50.73618975630622,False,9,False,Taurus,Rohini,345.2770878336187,False,7,False,Pisces,Uttara Bhadrapada,303.7865690453897,False,5,True,Aquarius,Dhanishta,21.21587577257926,False,8,False,Aries,Bharani,330.1235674995606,False,6,False,Pisces,Purva Bhadrapada,275.1621184852704,False,4,True,Capricorn,Uttara Ashadha,False
2023-02-24 13:00:00-05:00,294.25,297.042,293.9196,294.2,90778,2023-02-24 18:00:00+00:00,Sun,76.64105074353671,Gemini,Ardra,2,11.326811213311544,Aries,Ashwini,11,True,True,345.8817241628452,24.50422416284522,12,False,13.306832371425003,193.306832371425,False,311.8553531748553,False,9,True,Aquarius,Shatabhisha,False,Ashwini,295.7690838397659,False,9,True,Capricorn,Dhanishta,341.4314553517394,False,10,True,Pisces,Uttara Bhadrapada,53.460769310630795,False,12,True,Taurus,Mrigashirsha,346.92643235142003,False,11,True,Pisces,Revati,304.71071711818865,False,9,True,Aquarius,Dhanishta,21.40491676865843,False,12,True,Aries,Bharani,330.39621619508677,False,10,True,Pisces,Purva Bhadrapada,275.380255736255,False,8,True,Capricorn,Uttara Ashadha,False
2023-03-02 13:00:00-05:00,289.2,291.418,288.25,289.41,100644,2023-03-02 18:00:00+00:00,Saturn,81.62393363922958,Gemini,Punarvasu,2,85.50299129852887,Gemini,Punarvasu,1,False,True,351.9115298277361,30.534029827736106,2,False,12.989109521624982,192.98910952162498,False,317.88434018787666,False,9,False,Aquarius,Shatabhisha,False,Punarvasu,305.6552568630492,False,9,False,Aquarius,Dhanishta,348.7771100725463,False,10,False,Pisces,Revati,55.81353013203477,False,12,False,Taurus,Mrigashirsha,348.26217873875936,False,10,True,Pisces,Revati,305.4297587076006,False,9,False,Aquarius,Dhanishta,21.584938601629354,False,11,True,Aries,Bharani,330.6171606786094,False,10,False,Pisces,Purva Bhadrapada,275.5403194827626,False,8,False,Capricorn,Uttara Ashadha,False
2023-03-10 13:30:00-05:00,292.81,295.05,290.89,294.5,1349858,2023-03-10 18:30:00+00:00,Venus,94.14157424694321,Cancer,Pushya,2,183.02846346169463,Libra,Chitra,4,False,True,359.9205904082561,38.54309040825609,5,False,12.564375850885426,192.56437585088543,False,325.91315545660035,False,9,False,Aquarius,Purva Bhadrapada,False,Chitra,319.8542744170012,False,9,False,Aquarius,Shatabhisha,358.53918293318577,False,10,False,Pisces,Revati,59.201901218412175,False,12,False,Taurus,Mrigashirsha,350.09431427490233,False,10,False,Pisces,Revati,306.3750284440651,False,8,True,Aquarius,Dhanishta,21.86541738782315,False,11,False,Aries,Bharani,330.9183102536561,False,9,True,Pisces,Purva Bhadrapada,275.7363095124574,False,7,True,Capricorn,Uttara Ashadha,False
2023-03-10 13:40:00-05:00,294.02,294.75,291.09,294.57,388777,2023-03-10 18:40:00+00:00,Venus,96.13561524432659,Cancer,Pushya,2,183.11682758994655,Libra,Chitra,4,False,False,359.9205904082561,38.54309040825609,5,False,12.564008116105583,192.56400811610558,False,325.92009256691506,False,9,False,Aquarius,Purva Bhadrapada,False,Chitra,319.867081177991,False,9,False,Aquarius,Shatabhisha,358.5476046546029,False,10,False,Pisces,Revati,59.20494160912207,False,12,False,Taurus,Mrigashirsha,350.0959206860987,False,10,False,Pisces,Revati,306.3758367931666,False,8,False,Aquarius,Dhanishta,21.86567895249304,False,11,False,Aries,Bharani,330.9185728727911,False,9,False,Pisces,Purva Bhadrapada,275.73646966430016,False,7,False,Capricorn,Uttara Ashadha,False
2023-03-13 08:00:00-04:00,293.26,297.1,292.66,292.71,24982,2023-03-13 12:00:00+00:00,Moon,347.6759323950646,Pisces,Revati,11,218.58916882786957,Scorpio,Anuradha,9,True,True,2.915735011415393,41.538235011415395,6,False,12.419856082399974,192.41985608239997,False,328.6377350114154,False,12,True,Aquarius,Purva Bhadrapada,True,Anuradha,324.9565080758449,False,12,True,Aquarius,Purva Bhadrapada,1.844820763815001,False,1,True,Aries,Ashwini,60.409915700725804,False,4,True,Gemini,Mrigashirsha,350.72810137952473,False,1,True,Pisces,Revati,306.6912003274203,False,12,True,Aquarius,Shatabhisha,21.970656955240642,False,2,True,Aries,Bharani,331.021727747008,False,12,True,Pisces,Purva Bhadrapada,275.7979685394676,False,11,True,Capricorn,Uttara Ashadha,True
2023-03-13 12:00:00-04:00,290.68,294.68,288.766,290.37,200192,2023-03-13 16:00:00+00:00,Sun,64.82965038039771,Gemini,Mrigashirsha,1,220.8226232732652,Scorpio,Anuradha,6,True,True,2.915735011415393,41.538235011415395,6,False,12.411030447683288,192.4110304476833,False,328.8040130473601,False,10,True,Aquarius,Purva Bhadrapada,False,Anuradha,325.2725490064175,False,10,True,Aquarius,Purva Bhadrapada,2.04642410750769,False,11,True,Aries,Ashwini,60.484524855158824,False,1,True,Gemini,Mrigashirsha,350.76696191556294,False,11,True,Pisces,Revati,306.7104067839555,False,10,True,Aquarius,Shatabhisha,21.977241075601455,False,12,True,Aries,Bharani,331.0280554873761,False,11,True,Pisces,Purva Bhadrapada,275.8016499531193,False,8,True,Capricorn,Uttara Ashadha,False
