timestamp,open,high,low,close,volume,timestamp_utc,moon_longitude,moon_sign,nakshatra,moon_house,utc,moon_long,solar_arc,prog_lagna_long,prog_lagna_house,lunar_return,rahu_long,ketu_long,node_hits_lagna,sun_long,sun_cusp_cross,moon_cusp_cross,mercury_long,mercury_cusp_cross,venus_long,venus_cusp_cross,mars_long,mars_cusp_cross,jupiter_long,jupiter_cusp_cross,saturn_long,saturn_cusp_cross,uranus_long,uranus_cusp_cross,neptune_long,neptune_cusp_cross,pluto_long,pluto_cusp_cross,any_cusp_cross
2023-02-02 21:00:00-05:00,311.73,314.0,309.75,311.52,1329817,2023-02-03 02:00:00+00:00,102.5496990000247,Cancer,Punarvasu,3,2023-02-03 02:00:00+00:00,104.77012932135518,348.1493645918692,26.77186459186919,3,False,38.454164884591705,218.4541648845917,True,313.95589203770174,False,False,289.29472933339343,False,338.6761407696296,True,70.7404459594904,False,6.449760497148716,False,326.0991387041197,False,44.994920494014956,False,353.6617530029385,False,298.730890979784,False,True
2023-02-02 21:05:00-05:00,311.46,311.73,308.6,308.83,2454182,2023-02-03 02:05:00+00:00,102.59545037499628,Cancer,Punarvasu,3,2023-02-03 02:05:00+00:00,104.8113394384903,348.1493645918692,26.77186459186919,3,False,38.45398101720173,218.45398101720173,True,313.9594139633022,False,False,289.2987594436472,False,338.6804519612868,True,70.741248105608,False,6.450425016211047,False,326.09955250174596,False,44.99495452272808,False,353.6618600458473,False,298.73100163514465,False,True
2023-02-02 21:10:00-05:00,308.84,311.72,308.0,308.23,914470,2023-02-03 02:10:00+00:00,102.64120175001152,Cancer,Punarvasu,3,2023-02-03 02:10:00+00:00,104.8525493177756,348.1493645918692,26.77186459186919,3,False,38.45379714981186,218.45379714981186,True,313.9629358847978,False,False,289.30278995525924,False,338.6847631460734,True,70.74205035543216,False,6.451089554546111,False,326.09996630244206,False,44.99498856184435,False,353.6619670927859,False,298.731112288976,False,True
2023-02-02 21:20:00-05:00,307.98,311.72,307.23,308.31,1221033,2023-02-03 02:20:00+00:00,102.73270450001291,Cancer,Punarvasu,3,2023-02-03 02:20:00+00:00,104.93496836887405,348.1493645918692,26.77186459186919,3,False,38.453429415031906,218.4534294150319,True,313.9699797154739,False,False,289.31085218210853,False,338.6933854950331,True,70.74365516616412,False,6.4524186890290025,False,326.10079391304,False,44.99505667128551,False,353.66218119875026,False,298.73133359204985,False,True
2023-02-02 21:35:00-05:00,311.72,311.72,306.7,306.95,463596,2023-02-03 02:35:00+00:00,102.86995862500044,Cancer,Punarvasu,3,2023-02-03 02:35:00+00:00,105.05859519953887,348.1493645918692,26.77186459186919,3,False,38.452877812862084,218.45287781286208,True,313.9805454307006,False,False,289.3229485297608,False,338.70631896693,True,70.74606315983513,False,6.454412535264223,False,326.1020353519374,False,44.99515891346449,False,353.662502387908,False,298.73166553518064,False,True
2023-02-02 22:20:00-05:00,306.92,311.72,306.82,306.9,142025,2023-02-03 03:20:00+00:00,103.28172100000666,Cancer,Punarvasu,3,2023-02-03 03:20:00+00:00,105.42946350023428,348.1493645918692,26.77186459186919,3,False,38.451223006352734,218.45122300635273,True,314.0122423547044,False,False,289.35925919758336,False,338.74511901138044,True,70.75329273709073,False,6.460395114096798,False,326.1057598340006,False,44.99546620165628,False,353.6634661727828,False,298.73266128180194,False,True
2023-02-03 13:00:00-05:00,307.45,311.953,305.29,308.86,161795,2023-02-03 18:00:00+00:00,111.33396300001186,Cancer,Punarvasu,3,2023-02-03 18:00:00+00:00,112.67978439817034,348.1493645918692,26.77186459186919,3,False,38.41886234572496,218.41886234572496,True,314.6320264740402,False,False,290.0757419669935,False,339.50376298030733,False,70.89634910143933,False,6.577699934300867,False,326.1786430704286,False,45.001644446484576,False,353.68237859135945,False,298.75210824201537,False,False
2023-02-03 13:30:00-05:00,309.2,309.2,306.01,306.8,1152799,2023-02-03 18:30:00+00:00,111.608471250016,Cancer,Punarvasu,3,2023-02-03 18:30:00+00:00,112.92692733624,348.1493645918692,26.77186459186919,3,False,38.41775914138543,218.41775914138543,True,314.65315323666636,False,False,290.1003786762309,False,339.52962205359125,False,70.90128198683288,False,6.581709384071189,False,326.1811293353117,False,45.00186072903187,False,353.6830254993551,False,298.7527703385204,False,False
2023-02-06 13:00:00-05:00,303.3,306.409,302.3185,303.75,127684,2023-02-06 18:00:00+00:00,150.8631510000123,Leo,Magha,4,2023-02-06 18:00:00+00:00,148.38541928104496,351.1908668035684,29.813366803568385,4,False,38.26000092082495,218.26000092082495,True,317.67276954915536,False,False,293.7544811289257,False,343.22484181563806,False,71.64355814963862,False,7.161968908162135,False,326.53764776823084,False,45.0366036551662,False,353.77695172178676,False,298.8468097186541,False,False
2023-02-09 13:00:00-05:00,307.99,308.51,304.598,307.62,84182,2023-02-09 18:00:00+00:00,190.39233900001275,Libra,Hasta,5,2023-02-09 18:00:00+00:00,184.71339571206153,354.2293821701398,32.85188217013979,6,False,38.10113949592494,218.10113949592494,True,320.71056649987054,False,False,297.66404222271785,False,346.940512122065,False,72.46153446583587,False,7.759661793152417,False,326.8983167640718,False,45.07919648764531,False,353.87425526164066,False,298.94009961911206,False,False
2023-02-10 13:00:00-05:00,298.53,302.2,297.93,298.57,168357,2023-02-10 18:00:00+00:00,203.568735000008,Libra,Hasta,6,2023-02-10 18:00:00+00:00,197.09667728412342,355.2415899573581,33.86408995735809,6,False,38.04818568762494,218.04818568762494,True,321.7225483854445,False,False,299.0117261980694,False,348.17785375383636,False,72.74907632821062,False,7.961766294661868,False,327.01884148534384,False,45.09509027184544,False,353.9072768453494,False,298.9708641117859,False,False
2023-02-13 13:00:00-05:00,301.08,301.85,298.33,301.46,105492,2023-02-13 18:00:00+00:00,243.09792300000845,Scorpio,Vishakha,7,2023-02-13 18:00:00+00:00,235.78164042505549,358.2764439518538,36.89894395185382,7,False,37.88932426272504,217.88932426272504,True,324.7567556312376,False,False,303.17408376918894,False,351.88622690842726,False,73.65408709616369,False,8.576415612703116,True,327.38114603533415,False,45.147886098909865,False,354.00807204596396,False,299.0621344963989,False,True
2023-02-14 13:30:00-05:00,305.38,308.0,302.58,306.33,1767000,2023-02-14 18:30:00+00:00,256.54882725002244,Sagittarius,Anuradha,8,2023-02-14 18:30:00+00:00,249.67638729602487,359.2874906149605,37.90999061496052,8,False,37.835267250085394,217.8352672500854,True,325.78864334033244,False,False,304.62870270967517,False,353.1468444242723,False,73.97602480568598,False,8.788344155660257,True,327.504629498954,False,45.1676007274358,False,354.0429485615681,False,299.0928292339933,False,True
2023-02-16 21:00:00-05:00,303.28,309.2121,302.94,303.21,627846,2023-02-17 02:00:00+00:00,287.019243000017,Capricorn,Purva Ashadha,9,2023-02-17 02:00:00+00:00,282.8005116939587,2.3188505077814625,40.941350507781465,9,False,37.71281156839166,217.71281156839166,True,328.12501362070145,False,False,307.9912387801895,False,356.00007420738046,False,74.73039787667851,False,9.273420684261621,False,327.78446814474444,False,45.215499449577784,False,354.122961874504,False,299.16160645370354,False,False
2023-02-16 21:25:00-05:00,302.84,307.84,302.68,302.68,133776,2023-02-17 02:25:00+00:00,287.24799987502047,Capricorn,Purva Ashadha,9,2023-02-17 02:25:00+00:00,283.0573477594279,2.3188505077814625,40.941350507781465,9,False,37.71189223144199,217.711892231442,True,328.1425472969003,False,False,308.01682731697497,False,356.02148149692107,False,74.73618975630622,False,9.277087833618676,False,327.7865690453897,False,45.21587577257926,False,354.1235674995606,False,299.1621184852704,False,False
2023-02-24 13:00:00-05:00,294.25,297.042,293.9196,294.2,90778,2023-02-24 18:00:00+00:00,28.03827900001488,Taurus,Ashwini,12,2023-02-24 18:00:00+00:00,35.326900839278736,9.378362294759768,48.00086229475977,12,False,37.306832371425,217.306832371425,True,335.85534640503266,False,False,319.7690838397659,False,5.431455351739364,False,77.4607693106308,False,10.926432351420058,False,328.71071711818865,False,45.40491676865843,False,354.39621619508677,False,299.380255736255,False,False
2023-03-02 13:00:00-05:00,289.2,291.418,288.25,289.41,100644,2023-03-02 18:00:00+00:00,107.09665500001574,Cancer,Punarvasu,3,2023-03-02 18:00:00+00:00,109.50287621038926,15.409796377888426,54.03229637788843,2,False,36.98910952162498,216.98910952162498,True,341.8843326197996,False,False,329.6552568630492,False,12.77711007254632,False,79.81353013203477,False,12.262178738759333,False,329.4297587076006,False,45.584938601629354,False,354.6171606786094,False,299.5403194827626,False,False
2023-03-10 13:30:00-05:00,292.81,295.05,290.89,294.5,1349858,2023-03-10 18:30:00+00:00,212.7823312500113,Libra,Chitra,6,2023-03-10 18:30:00+00:00,207.02838348031656,23.420989321766456,62.04348932176646,5,False,36.564375850885426,216.56437585088543,False,349.91315028204934,False,False,343.8542744170012,False,22.5391829331858,False,83.20190121841217,False,14.094314274902313,False,330.3750284440651,False,45.86541738782315,False,354.9183102536561,False,299.7363095124574,False,False
2023-03-10 13:40:00-05:00,294.02,294.75,291.09,294.57,388777,2023-03-10 18:40:00+00:00,212.87383399999817,Libra,Chitra,6,2023-03-10 18:40:00+00:00,207.11674666164933,23.420989321766456,62.04348932176646,5,False,36.56400811610558,216.56400811610558,False,349.92008738742106,False,False,343.867081177991,False,22.54760465460287,False,83.20494160912207,False,14.09592068609866,False,330.3758367931666,False,45.86567895249304,False,354.9185728727911,False,299.73646966430016,False,False
2023-03-13 08:00:00-04:00,293.26,297.1,292.66,292.71,24982,2023-03-13 12:00:00+00:00,248.74291200001608,Sagittarius,Anuradha,7,2023-03-13 12:00:00+00:00,242.58881212160608,26.416820221392015,65.03932022139202,6,False,36.419856082399974,216.41985608239997,False,352.6377281511729,False,False,348.9565080758449,False,25.844820763815,False,84.4099157007258,False,14.728101379524752,False,330.6912003274203,False,45.97065695524064,False,355.021727747008,False,299.7979685394676,False,False
2023-03-13 12:00:00-04:00,290.68,294.68,288.766,290.37,200192,2023-03-13 16:00:00+00:00,250.9389780000056,Sagittarius,Anuradha,7,2023-03-13 16:00:00+00:00,244.82225171029134,26.416820221392015,65.03932022139202,6,False,36.41103044768329,216.4110304476833,False,352.80400610302615,False,False,349.2725490064175,False,26.04642410750769,False,84.48452485515882,False,14.766961915562959,False,330.7104067839555,False,45.977241075601455,False,355.0280554873761,False,299.8016499531193,False,False
2023-03-13 13:45:00-04:00,285.67,289.09,285.46,288.7199,2669082,2023-03-13 17:45:00+00:00,251.8997568750201,Sagittarius,Anuradha,7,2023-03-13 17:45:00+00:00,245.80190174211867,26.416820221392015,65.03932022139202,7,False,36.407169232494766,216.40716923249477,False,352.87674883014694,False,False,349.41097579984535,False,26.134615807869988,False,84.51719606546207,False,14.783968865039537,False,330.7188057663418,False,45.980127243999206,False,355.03082423152443,False,299.8032574797251,False,False
2023-03-14 12:30:00-04:00,293.17,294.6,289.0,292.48,1018739,2023-03-14 16:30:00+00:00,264.38988225000503,Sagittarius,Jyeshtha,8,2023-03-14 16:30:00+00:00,258.6821009555188,27.414525026382194,66.0370250263822,7,False,36.356973435043756,216.35697343504376,False,353.82218947117207,False,False,351.2192440043238,False,27.280564723721152,False,84.94355402553369,False,15.005357219495624,False,330.8277754554646,False,46.01795612927475,False,355.066832704433,False,299.82398229326253,False,False
2023-03-15 12:00:00-04:00,293.35,298.0,292.0896,293.0,322843,2023-03-15 16:00:00+00:00,277.2917699999962,Capricorn,Mula,8,2023-03-15 16:00:00+00:00,272.2809005378504,28.411785501595148,67.03428550159515,7,False,36.30512283108328,216.30512283108328,False,354.7983770011196,False,False,353.10379957455734,False,28.463223328065816,False,85.38710730078844,False,15.234608472104874,False,330.9398989873364,False,46.05762510386612,False,355.10401528304067,False,299.84504596050266,False,False
2023-03-20 12:00:00-04:00,304.49,305.69,302.1596,304.67,129620,2023-03-20 16:00:00+00:00,343.17375000000175,Pisces,Purva Bhadrapada,11,2023-03-20 16:00:00+00:00,345.3129331234178,33.39106137566421,72.01356137566421,10,False,36.04035378958338,216.04035378958338,False,359.77600583953745,False,False,2.958693056368876,False,34.484637771209236,False,87.69948167367272,False,16.413165298804206,False,331.50456322670726,False,46.26901018026634,False,355.29377561500087,False,299.946698604043,False,False
2023-03-23 12:00:00-04:00,309.1982,309.5496,306.349,308.67,127901,2023-03-23 16:00:00+00:00,22.702938000002177,Aries,Ashwini,12,2023-03-23 16:00:00+00:00,28.445222112584837,36.37237673409635,74.99487673409635,11,False,35.88149236468337,215.88149236468337,False,2.756199161701335,False,False,8.995030728933044,True,38.08238650037384,False,89.12276422004595,False,17.12574667407996,False,331.8362804975794,False,46.40253423610356,False,355.40715655647296,False,300.0027311209264,False,True
2023-03-24 12:00:00-04:00,308.8,311.74,307.7,307.73,287625,2023-03-24 16:00:00+00:00,35.87933399999747,Taurus,Bharani,1,2023-03-24 16:00:00+00:00,42.086774332460024,37.36501296557856,75.98751296557856,11,False,35.82853855638325,215.82853855638325,False,3.748443089748844,False,False,11.011047136678139,False,39.27895881094724,False,89.60280867616662,False,17.364067434068904,False,331.94559293663434,False,46.4481323550492,False,355.44484697750875,False,300.02059402922725,False,False
2023-03-30 15:20:00-04:00,316.0599,316.19,312.8088,315.66,901090,2023-03-30 19:20:00+00:00,116.76776499999688,Cancer,Pushya,3,2023-03-30 19:20:00+00:00,118.42415053419508,43.30797376046144,81.93047376046144,2,False,35.50346101098614,215.50346101098614,False,9.826125434879042,False,False,23.082594288623316,False,46.59251330867559,False,92.60602902937264,False,18.833970271102906,False,332.60149410495825,False,46.739140366205135,False,355.67444250178573,False,300.12105055851634,False,False
2023-03-31 19:00:00-04:00,319.61,320.1291,315.6545,320.1,1229530,2023-03-31 23:00:00+00:00,131.95722150002257,Leo,Ashlesha,4,2023-03-31 23:00:00+00:00,132.1066957868722,44.296237204195336,82.91873720419534,2,False,35.44241703752914,215.44241703752914,False,10.96471811243633,False,False,25.221745693747263,False,47.959279255287576,False,93.17995333001014,False,19.111004046238598,False,332.72150968458976,False,46.79573315830247,False,355.7170703836153,False,300.1380657303547,False,False
2023-04-05 16:00:00-04:00,315.12,319.06,314.86,314.8887,530359,2023-04-05 20:00:00+00:00,196.1921520000178,Libra,Hasta,6,2023-04-05 20:00:00+00:00,191.58650439436582,49.228033754118826,87.85053375411883,4,False,35.18426722206664,215.18426722206664,False,15.770523054076444,False,False,33.43342903419358,False,53.71424639838194,False,95.63829401788044,False,20.284789806351466,False,333.21697973248695,False,47.041112633398065,False,355.89507734472664,False,300.2033072994279,False,False
2023-04-12 12:30:00-04:00,315.35,319.6,315.35,319.57,1395409,2023-04-12 16:30:00+00:00,286.50536625001405,Capricorn,Purva Ashadha,9,2023-04-12 16:30:00+00:00,283.36930269502534,56.10872896345563,94.73122896345564,7,False,34.82131299434377,214.82131299434377,False,22.505208443441745,False,False,41.7723473312104,False,61.7336132351741,False,99.17307350792713,False,21.93863176429881,False,333.8785167316982,False,47.40146418194466,False,356.1384839646763,False,300.2768855513414,False,False
2023-04-20 12:00:00-04:00,316.12,318.949,315.28,315.56,111931,2023-04-20 16:00:00+00:00,31.64202600000135,Taurus,Ashwini,12,2023-04-20 16:00:00+00:00,36.56246622578477,63.943016886702026,102.56551688670203,10,False,34.398785732283386,214.3987857322834,False,30.316425432604337,False,False,45.597839539500434,False,70.95370891077599,False,103.39140405116139,False,23.86177139437548,False,334.59006691040423,False,47.83906247222275,False,356.4083630699996,False,300.33455402449925,False,False
2023-04-25 20:00:00-04:00,309.96,313.16,309.8,312.82,1988779,2023-04-26 00:00:00+00:00,101.91613800001504,Cancer,Punarvasu,3,2023-04-26 00:00:00+00:00,104.76056158478579,69.79687758699453,108.41937758699453,12,False,34.11636542135,214.11636542135,False,35.518877586994485,False,False,44.64484976702082,False,77.03770831223176,False,106.26670831968796,False,25.140908394799165,False,335.0265585720689,False,48.13988417237784,False,356.57901625311814,False,300.35619239771944,False,False
2023-04-26 12:00:00-04:00,312.1592,314.38,310.222,312.19,172474,2023-04-26 16:00:00+00:00,110.7004020000022,Cancer,Punarvasu,3,2023-04-26 16:00:00+00:00,112.78149106546044,69.79687758699453,108.41937758699453,1,False,34.081062882483366,214.08106288248337,False,36.1680287309542,False,False,44.36282111395613,False,77.7931982380596,False,106.62893643422967,False,25.30023232868454,False,335.07876215843845,False,48.17783654794925,False,356.5997251049039,False,300.35793768069163,False,False
2023-04-27 12:00:00-04:00,314.61,315.62,312.103,315.52,148964,2023-04-27 16:00:00+00:00,123.8767979999975,Leo,Pushya,3,2023-04-27 16:00:00+00:00,124.71540831473183,70.77050555360472,109.39300555360472,1,False,34.02810907418336,214.02810907418336,False,37.14126158398421,False,False,43.886364294987466,False,78.92420688349861,False,107.17337595004742,False,25.538933416113135,False,335.15604924657464,False,48.23487916616082,False,356.63050751433434,False,300.360148676954,False,False
2023-04-27 20:00:00-04:00,320.35,322.8,319.65,322.43,1167086,2023-04-28 00:00:00+00:00,128.26893000000564,Leo,Pushya,4,2023-04-28 00:00:00+00:00,128.6785767410682,71.7435408828095,110.3660408828095,1,False,34.01045780474999,214.01045780475,False,37.46554088280949,False,True,43.71468627846349,False,79.30060566088855,False,107.35514328189159,False,25.618421276196965,False,335.1815377271763,False,48.25392171684568,False,356.6406921357998,False,300.3607769562522,False,True
2023-05-05 14:45:00-04:00,321.62,321.63,316.2116,321.4,779905,2023-05-05 18:45:00+00:00,230.79776137501176,Scorpio,Vishakha,7,2023-05-05 18:45:00+00:00,225.63343615828728,78.53882946131927,117.16132946131927,4,False,33.59841098391553,213.59841098391553,False,45.01764980017076,False,False,38.92634910380809,True,87.99479516356321,False,111.63650250848242,False,27.461093750789196,False,335.7365233883085,False,48.701528912811206,False,356.86717218817097,False,300.36024448588677,False,True
2023-05-05 19:20:00-04:00,323.15,323.3173,316.2116,323.275,760789,2023-05-05 23:20:00+00:00,233.31408700002063,Scorpio,Vishakha,7,2023-05-05 23:20:00+00:00,228.21191808339677,78.53882946131927,117.16132946131927,4,False,33.58829827746945,213.58829827746945,False,45.202607842378924,False,False,38.81392826029921,True,88.2058077597138,False,111.74245766143771,False,27.505979889395814,False,335.7491622377704,False,48.712575366955846,False,356.87245588128843,False,300.3598768735185,False,True
2023-05-24 20:20:00-04:00,331.74,335.22,331.74,335.0,1077707,2023-05-25 00:20:00+00:00,124.21462750001228,Leo,Pushya,3,2023-05-25 00:20:00+00:00,124.86087463329157,97.83910117873893,136.46160117873893,12,False,32.57996951109021,212.5799695110902,False,63.57445078137728,False,False,39.45957849067663,False,108.5512089215045,False,122.49896260314166,False,31.868912889396356,False,336.75082572832105,False,49.809709126984046,False,357.32317977995467,False,300.240034496883,False,False
2023-05-24 20:55:00-04:00,335.96,336.28,331.65,336.21,302289,2023-05-25 00:55:00+00:00,124.53488712501712,Leo,Pushya,3,2023-05-25 00:55:00+00:00,125.15100893332374,97.83910117873893,136.46160117873893,12,False,32.578682439360705,212.5786824393607,False,63.59781238874197,False,False,39.476746406619746,False,108.57613951673048,False,122.5129186186322,False,31.87430637499121,False,336.7517583114833,False,49.811087102187884,False,357.32365048682755,False,300.23978014386506,False,False
2023-05-24 21:15:00-04:00,336.69,336.81,331.65,336.53,83446,2023-05-25 01:15:00+00:00,124.71789262501989,Leo,Pushya,3,2023-05-25 01:15:00+00:00,125.31677490934405,97.83910117873893,136.46160117873893,12,False,32.57794696980102,212.57794696980102,False,63.61116176594737,False,False,39.486573274074516,False,108.5903841378334,False,122.52089371264638,False,31.87738812493353,False,336.75229080019517,False,49.811874468154166,False,357.3239193315401,False,300.2396346867823,False,False
2023-05-30 12:00:00-04:00,352.0806,353.43,349.8,353.19,141692,2023-05-30 16:00:00+00:00,198.69786600000225,Libra,Hasta,6,2023-05-30 16:00:00+00:00,193.03293032923855,102.63974790877592,141.26224790877592,2,False,32.28063340028325,212.28063340028325,False,69.00107813129922,True,False,44.39677291032612,False,114.2579856547013,False,125.75793298996881,False,33.10819791279478,False,336.94259976099846,False,50.126984336227444,False,357.4247399794106,False,300.1743029375097,False,True
2023-05-30 12:05:00-04:00,353.19,353.68,350.19,353.63,98429,2023-05-30 16:05:00+00:00,198.7436173750029,Libra,Hasta,6,2023-05-30 16:05:00+00:00,193.07666023251886,102.63974790877592,141.26224790877592,2,False,32.280449532893385,212.28044953289339,False,69.00440754297172,True,False,44.40035841926673,False,114.2614311844578,False,125.75994272943439,False,33.10894952031345,False,336.9427019970567,False,50.12717710506045,False,357.4247974736199,False,300.1742586492349,False,True
2023-06-01 20:20:00-04:00,352.25,352.42,348.1785,352.31,116056,2023-06-02 00:20:00+00:00,229.62579550000373,Scorpio,Swati,7,2023-06-02 00:20:00+00:00,223.59284347446626,105.51549041657049,144.1379904165705,3,False,32.1563390446903,212.1563390446903,False,71.25079698932248,False,False,46.96518042597381,False,116.5689503505447,False,127.11867435372469,False,33.61348655187362,False,337.0073518007821,False,50.256666123855176,False,357.46225335156817,False,300.1433438418236,False,False
2023-06-13 12:30:00-04:00,362.33,363.42,360.0,362.23,857104,2023-06-13 16:30:00+00:00,23.44191825001326,Aries,Ashwini,12,2023-06-13 16:30:00+00:00,28.881784376477007,116.040124229746,154.662624229746,8,False,31.538176879743787,211.5381768797438,False,82.41924794877842,False,False,63.72964688051687,False,127.43426904213361,False,133.94857572618122,False,36.035297036353626,False,337.1972630679245,False,50.87868992893995,False,357.60706195420863,False,299.9604775170244,False,False
2023-06-21 12:30:00-04:00,365.62,366.1,362.3,365.6,113143,2023-06-21 16:30:00+00:00,128.8530862500047,Leo,Pushya,4,2023-06-21 16:30:00+00:00,129.18693540642255,123.6827831924735,162.3052831924735,11,False,31.11454641334376,211.11454641334376,False,90.06110146381137,False,False,78.7563638274842,False,134.11495386256038,False,138.68915111923837,False,37.5933761025524,False,337.19773102012635,False,51.276763005596614,False,357.6644365652209,False,299.81042365642566,False,False
2023-07-06 12:55:00-04:00,366.23,370.557,366.2,366.46,128159,2023-07-06 16:55:00+00:00,326.7277831250103,Aquarius,Dhanishta,10,2023-07-06 16:55:00+00:00,329.61483393690173,137.986872458343,176.609372458343,6,False,30.319319951894045,210.31931995189404,False,104.38066933140031,False,False,110.91982489818321,False,144.06324411566814,False,147.70634718747084,False,40.24355636473028,False,336.91810299992494,False,51.94149528923362,False,357.6779420916341,False,299.4884635983115,False,False
2023-07-27 12:00:00-04:00,382.1811,382.81,377.803,382.69,114158,2023-07-27 16:00:00+00:00,242.9288340000057,Scorpio,Vishakha,7,2023-07-27 16:00:00+00:00,235.30708534489239,158.0250238966317,196.6475238966317,2,False,29.20931251888328,209.20931251888328,False,124.38391250086927,False,False,148.23611565959223,False,148.18591942453682,False,160.54460902828347,False,43.20013257641906,False,335.974281865633,False,52.64238466082815,False,357.49797439035706,False,298.9951419920764,False,False
